Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/12, 8:48 PM","a344","0","7.25","-29","TELEMETRY_APP","0 / 7","4.0V 76%"
"3/12, 8:48 PM","HA0","0","","","TELEMETRY_APP","4 / 7","4.2V 100%"
"3/12, 8:48 PM","🌋","0","","","TELEMETRY_APP","1 / 3",""
"3/12, 8:50 PM","!c8242056","0","","","POSITION_APP","3 / 3","(37.985, -122.500) 60m asl"
"3/12, 8:51 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 8:51 PM","!554d0b7","0","","","POSITION_APP","6 / 6","(36.779, -119.826) 85m asl"
"3/12, 8:52 PM","0xFC to !554d0b7","","","","TRACEROUTE","",""
"3/12, 8:52 PM","RIPR to !554d0b7","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/12, 8:52 PM","!5da2e57e","0","","","TELEMETRY_APP","4 / 5","4.2V 99%"
"3/12, 8:52 PM","🏡","0","","","TELEMETRY_APP","4 / 7","4.1V 93%"
"3/12, 8:52 PM","WB6T to 🏡","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 8:53 PM","!d29a4d2e","0","","","POSITION_APP","5 / 7","(36.359, -119.669) 57m asl"
"3/12, 8:53 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 8:53 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 8:54 PM","WRWY to !9eeca83c","0","","","NODEINFO_APP","7 / 7","Yagi Base"
"3/12, 8:54 PM","!9eeca83c","0","","","POSITION_APP","6 / 7","(38.483, -122.998) -64m asl"
"3/12, 8:55 PM","MFMS","0","","","TELEMETRY_APP","1 / 7","4.1V 101%"
"3/12, 8:55 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 8:55 PM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/12, 8:55 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/12, 8:55 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 8:55 PM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/12, 8:55 PM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 120m asl"
"3/12, 8:56 PM","0xFC to TM1","","","","TRACEROUTE","",""
"3/12, 8:56 PM","🦝","0","","","TELEMETRY_APP","4 / 5",""
"3/12, 8:56 PM","hypn","0","","","POSITION_APP","5 / 7","(36.756, -119.810) 91m asl"
"3/12, 8:56 PM","hypn","0","","","TEXT_MESSAGE_APP","7 / 7",""
"3/12, 8:56 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/12, 8:56 PM","!b33da93d","175","","","encrypted","2 / 6",""
"3/12, 8:56 PM","MT","0","6.5","-44","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 8:57 PM","RIPR to hypn","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/12, 8:57 PM","ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/12, 8:57 PM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/12, 8:57 PM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/12, 8:57 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 8:58 PM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/12, 8:58 PM","a344","0","6.75","-28","NODEINFO_APP","0 / 7","Queen Spider"
"3/12, 8:58 PM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/12, 8:58 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 8:58 PM","!fa6ba8dc","107","","","encrypted","6 / 7",""
"3/12, 8:58 PM","a344","0","7","-29","POSITION_APP","0 / 7","(38.050, -120.416) ?m asl"
"3/12, 8:59 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 8:59 PM","BMR","0","","","TELEMETRY_APP","2 / 3","4.1V 95%"
"3/12, 9:00 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 93%"
"3/12, 9:00 PM","WRWW","0","","","POSITION_APP","4 / 7","(37.146, -119.774) 353m asl"
"3/12, 9:01 PM","0xFC to WRWW","","","","TRACEROUTE","",""
"3/12, 9:01 PM","MFMQ","0","","","POSITION_APP","2 / 4","(38.142, -120.403) 1038m asl"
"3/12, 9:01 PM","1d22","0","","","TELEMETRY_APP","2 / 3","3.7V 101%"
"3/12, 9:01 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/12, 9:01 PM","!a2ebd9e0","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/12, 9:02 PM","WB6T","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"3/12, 9:02 PM","U951","0","MQTT","","POSITION_APP","6 / 7","(37.754, -122.410) 20m asl"
"3/12, 9:02 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/12, 9:02 PM","U951 to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 7","0xFC -> a344 -> tblu -> enfm -> RIPR -> DBLF -> MTam -> U951"
"3/12, 9:03 PM","!b33da93d","175","","","encrypted","3 / 6",""
"3/12, 9:03 PM","MYR1","0","6.25","-28","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/12, 9:04 PM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/12, 9:05 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 9:04 PM","enpl","0","","","TELEMETRY_APP","2 / 7","3.8V 56%"
"3/12, 9:05 PM","0xFC to enpl","","","","TRACEROUTE","",""
"3/12, 9:05 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 9:05 PM","BCN1","0","","","NODEINFO_APP","7 / 7","ATLAVOX BCN1 9389"
"3/12, 9:06 PM","MYR1","0","-19","-128","TELEMETRY_APP","","4.1V 85%"
"3/12, 9:06 PM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/12, 9:07 PM","0xFC to St35","","","","TRACEROUTE","",""
"3/12, 9:06 PM","MT","0","6.25","-45","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:06 PM","RIPR to St35","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:06 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 9:07 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 9:08 PM","a344","0","6.5","-28","NODEINFO_APP","0 / 7","Queen Spider"
"3/12, 9:08 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 9:09 PM","a344","0","7","-29","POSITION_APP","0 / 7","(38.050, -120.416) ?m asl"
"3/12, 9:09 PM","WRWY","0","","","STORE_FORWARD_APP","4 / 7",""
"3/12, 9:09 PM","WB6T","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"3/12, 9:10 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:09 PM","BIC","0","","","POSITION_APP","2 / 3","(38.037, -121.661) -6m asl"
"3/12, 9:10 PM","MFMG","0","","","NODEINFO_APP","2 / 5","Murphys GPS Tracker"
"3/12, 9:10 PM","0xFC to BIC","","","","TRACEROUTE","",""
"3/12, 9:10 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 9:11 PM","0xFC to MFMG","","","","TRACEROUTE","",""
"3/12, 9:10 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 9:11 PM","MFMG to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 5","0xFC -> a344 -> tblu -> enfm -> MFMG"
"3/12, 9:11 PM","DBLF","0","","","TELEMETRY_APP","2 / 3",""
"3/12, 9:11 PM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/12, 9:12 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 9:12 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 9:12 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 9:12 PM","A23G","0","MQTT","","POSITION_APP","5 / 5","(37.754, -122.413) 30m asl"
"3/12, 9:13 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 9:13 PM","HHN","0","-14.25","-125","NODEINFO_APP","","Hayward Hills Node"
"3/12, 9:13 PM","MP","0","","","NODEINFO_APP","3 / 7","Meshpeater"
"3/12, 9:13 PM","c7ce","0","","","POSITION_APP","3 / 3","(37.356, -120.560) 65m asl"
"3/12, 9:13 PM","!16d7f58c","8","","","encrypted","3 / 3",""
"3/12, 9:13 PM","WB6T to c7ce","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:13 PM","PRNT to c7ce","0","","","NODEINFO_APP","4 / 5","MBT-R-PRNT"
"3/12, 9:13 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 93%"
"3/12, 9:13 PM","!34a5bb81","0","","","POSITION_APP","6 / 7","(37.461, -122.154) -4m asl"
"3/12, 9:14 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/12, 9:14 PM","RIPR to !ac259c2d","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:14 PM","8b04","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 625m asl"
"3/12, 9:15 PM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/12, 9:14 PM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/12, 9:15 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/12, 9:15 PM","P2NE","0","","","NODEINFO_APP","2 / 5","Pinebrook Gateway"
"3/12, 9:16 PM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/12, 9:15 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 9:15 PM","c7ce","0","","","TELEMETRY_APP","2 / 3","4.0V 78%"
"3/12, 9:16 PM","!16d7f58c","8","","","encrypted","3 / 3",""
"3/12, 9:16 PM","0xFC to c7ce","","","","TRACEROUTE","",""
"3/12, 9:16 PM","!da5478f4","178","","","encrypted","7 / 7",""
"3/12, 9:16 PM","MT","0","7","-44","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:17 PM","1d22 to !eb76ac6d","0","","","NODEINFO_APP","2 / 3","Meshtastic 1d22"
"3/12, 9:17 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/12, 9:17 PM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/12, 9:17 PM","0xFC to elxx","","","","TRACEROUTE","",""
"3/12, 9:17 PM","3XLL","0","","","NODEINFO_APP","6 / 6","Meshtastic! Fig Garden Router"
"3/12, 9:17 PM","!fe455dee","178","","","encrypted","7 / 7",""
"3/12, 9:18 PM","a344","0","7.5","-29","NODEINFO_APP","0 / 7","Queen Spider"
"3/12, 9:18 PM","!da56c720","0","","","TELEMETRY_APP","3 / 3","4.2V 98%"
"3/12, 9:18 PM","MYR1","0","-14.75","-125","TELEMETRY_APP","","4.1V 85%"
"3/12, 9:18 PM","8998","0","","","NODEINFO_APP","6 / 7","K6RPT"
"3/12, 9:19 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 9:19 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 9:19 PM","SLD1 to !da56c720","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/12, 9:19 PM","RIPR to WRWY","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:19 PM","MYR1 to WRWY","0","-15","-125","NODEINFO_APP","","Enorym_346c"
"3/12, 9:20 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 9:20 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 9:21 PM","a344","0","6","-29","POSITION_APP","0 / 7","(38.050, -120.416) ?m asl"
"3/12, 9:22 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 9:22 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 9:22 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 9:22 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 9:22 PM","!5da2e57e","0","","","TELEMETRY_APP","5 / 5","4.2V 99%"
"3/12, 9:22 PM","3ø4","0","","","NODEINFO_APP","6 / 6","304 Node Modified"
"3/12, 9:22 PM","OC5F","0","MQTT","","TELEMETRY_APP","3 / 5","3.7V 44%"
"3/12, 9:22 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 9:23 PM","!217b0777","178","","","encrypted","6 / 7",""
"3/12, 9:23 PM","DBLF","0","","","NODEINFO_APP","2 / 3","Diablo W6CX LF"
"3/12, 9:23 PM","!ac259c2d","0","","","POSITION_APP","7 / 7","(37.775, -122.447) 157m asl"
"3/12, 9:24 PM","c7ce","0","","","POSITION_APP","3 / 3","(37.356, -120.560) 67m asl"
"3/12, 9:24 PM","0xFC to c7ce","","","","TRACEROUTE","",""
"3/12, 9:24 PM","SLD1 to c7ce","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/12, 9:24 PM","!fa6ba8dc","107","","","encrypted","7 / 7",""
"3/12, 9:24 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 9:25 PM","🔹","0","","","NODEINFO_APP","2 / 7","Blue"
"3/12, 9:25 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 9:26 PM","DBLF","0","","","POSITION_APP","2 / 3","(37.893, -121.899) 1080m asl"
"3/12, 9:26 PM","MT","0","6.25","-43","TEXT_MESSAGE_APP","0 / 7",""
"3/12, 9:26 PM","f63c","0","","","POSITION_APP","7 / 7","(39.177, -121.228) 432m asl"
"3/12, 9:26 PM","0xFC to f63c","","","","TRACEROUTE","",""
"3/12, 9:26 PM","MT","0","6","-44","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:26 PM","DS09","0","","","TEXT_MESSAGE_APP","1 / 3",""
"3/12, 9:26 PM","DS09","0","","","TEXT_MESSAGE_APP","1 / 3",""
"3/12, 9:27 PM","0xFA","0","","","TEXT_MESSAGE_APP","1 / 7",""
"3/12, 9:27 PM","GG01","0","","","TEXT_MESSAGE_APP","1 / 5",""
"3/12, 9:27 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/12, 9:27 PM","RIPR to f63c","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:27 PM","GG01","0","","","TEXT_MESSAGE_APP","2 / 5",""
"3/12, 9:27 PM","WB6T to 0xFA","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:28 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:28 PM","a344","0","6","-28","NODEINFO_APP","0 / 7","Queen Spider"
"3/12, 9:28 PM","1d22 to GG01","0","","","NODEINFO_APP","2 / 3","Meshtastic 1d22"
"3/12, 9:28 PM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 93%"
"3/12, 9:28 PM","!da65b280","0","","","POSITION_APP","3 / 7","(37.932, -121.189) 14m asl"
"3/12, 9:29 PM","DRW","0","","","TELEMETRY_APP","7 / 7","4.2V 101%"
"3/12, 9:29 PM","PRNT to !c1b199c6","0","","","NODEINFO_APP","4 / 5","MBT-R-PRNT"
"3/12, 9:29 PM","!9eeca83c","0","","","POSITION_APP","4 / 7","(38.483, -122.998) -64m asl"
"3/12, 9:30 PM","0xFC to !9eeca83c","","","","TRACEROUTE","",""
"3/12, 9:29 PM","DRW to MYR1","0","","","NODEINFO_APP","6 / 7","Davetastic Router West"
"3/12, 9:30 PM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 90%"
"3/12, 9:30 PM","8b04","0","","","POSITION_APP","2 / 7",""
"3/12, 9:31 PM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/12, 9:30 PM","U951","0","MQTT","","POSITION_APP","3 / 7",""
"3/12, 9:30 PM","!39d307f7","178","","","encrypted","6 / 7",""
"3/12, 9:30 PM","RIPR to 8b04","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/12, 9:31 PM","MYR1 to 8b04","0","-19","-128","NODEINFO_APP","","Enorym_346c"
"3/12, 9:31 PM","8b04 to MYR1","0","","","NODEINFO_APP","5 / 7","Honeybadger2112"
"3/12, 9:32 PM","da8c to RIPR","0","","","NODEINFO_APP","3 / 3","Meshtastic da8c"
"3/12, 9:32 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/12, 9:32 PM","!217b0777","178","","","encrypted","7 / 7",""
"3/12, 9:32 PM","3XLL","0","","","NODEINFO_APP","6 / 6",""
"3/12, 9:32 PM","37cf to !f940ee03","0","-15","-126","NODEINFO_APP","","Meshtastic Valentine"
"3/12, 9:33 PM","a344","0","","","NODEINFO_APP","2 / 7",""
"3/12, 9:33 PM","0xFC to a344","","","","TRACEROUTE","",""
"3/12, 9:33 PM","a344 to 0xFC","0","6.25","-28","TRACEROUTE_APP","0 / 2","0xFC -> a344"
"3/12, 9:33 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 9:33 PM","P2NE","0","MQTT","","POSITION_APP","4 / 5","(38.235, -120.339) 1187m asl"
"3/12, 9:34 PM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/12, 9:33 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5",""
"3/12, 9:34 PM","A23G","0","MQTT","","POSITION_APP","5 / 5",""
"3/12, 9:34 PM","ffa8","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1451m asl"
"3/12, 9:34 PM","!34b4071d","214","","","encrypted","4 / 4",""
"3/12, 9:34 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 9:34 PM","DBLF","0","","","NODEINFO_APP","2 / 3",""
"3/12, 9:34 PM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/12, 9:35 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 9:34 PM","MFMS","0","MQTT","","NODEINFO_APP","3 / 7","MFM Solar"
"3/12, 9:35 PM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/12, 9:35 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 9:36 PM","0xFC to DBLF","","","","TRACEROUTE","",""
"3/12, 9:36 PM","RIPR to !ac259c2d","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/12, 9:36 PM","0xFC to DOME","","","","TRACEROUTE","",""
"3/12, 9:36 PM","a344","0","7","-32","POSITION_APP","0 / 7","(38.050, -120.416) ?m asl"
"3/12, 9:36 PM","0xFA","0","5.75","-25","NODEINFO_APP","0 / 7","0xFA Shrike"
"3/12, 9:36 PM","MT","0","6.75","-44","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:37 PM","!4bd06229","0","","","TELEMETRY_APP","4 / 4","4.2V 101%"
"3/12, 9:37 PM","!5da2e57e","0","","","TELEMETRY_APP","4 / 5","4.2V 99%"
"3/12, 9:37 PM","22b8","0","MQTT","","POSITION_APP","5 / 7","(38.293, -120.275) 1435m asl"
"3/12, 9:37 PM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/12, 9:37 PM","WB6T to !5da2e57e","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:38 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:37 PM","a344","0","6.25","-33","NODEINFO_APP","0 / 7","Queen Spider"
"3/12, 9:38 PM","a344","0","6.25","-33","POSITION_APP","0 / 7","(38.050, -120.416) ?m asl"
"3/12, 9:38 PM","a344","0","7","-32","TELEMETRY_APP","0 / 7","4.0V 76%"
"3/12, 9:39 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 9:39 PM","ba84 to !43b63f44","0","","","NODEINFO_APP","5 / 7","Meshtastic ba84"
"3/12, 9:39 PM","0xFB","0","6","-30","TELEMETRY_APP","0 / 7","4.0V 77%"
"3/12, 9:40 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/12, 9:40 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/12, 9:40 PM","MYR1 to !a2eb8e58","0","-16.75","-127","NODEINFO_APP","","Enorym_346c"
"3/12, 9:40 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 9:40 PM","GG01 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> tblu -> GG01"
"3/12, 9:42 PM","enpl","0","","","POSITION_APP","1 / 7","(38.236, -120.342) 1148m asl"
"3/12, 9:42 PM","0xFC to enpl","","","","TRACEROUTE","",""
"3/12, 9:42 PM","da8c to !336032d8","0","","","NODEINFO_APP","3 / 3","Meshtastic da8c"
"3/12, 9:42 PM","enpl to 0xFC","0","","","TRACEROUTE_APP","3 / 5","0xFC -> MT -> enrr -> P1NE -> enpl"
"3/12, 9:42 PM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/12, 9:42 PM","!43b63f44","0","","","TELEMETRY_APP","5 / 5","4.2V 99%"
"3/12, 9:42 PM","WB6T to !43b63f44","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:43 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 9:42 PM","MYR1 to !43b63f44","0","-17.25","-128","NODEINFO_APP","","Enorym_346c"
"3/12, 9:43 PM","BOOM","0","","","POSITION_APP","3 / 5","(36.831, -119.878) 85m asl"
"3/12, 9:43 PM","RIPR to !43b63f44","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:43 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:43 PM","!39d307f7","178","","","encrypted","7 / 7",""
"3/12, 9:43 PM","MT","0","6","-45","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:43 PM","MT","0","7.25","-45","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/12, 9:44 PM","0xFC to BOOM","","","","TRACEROUTE","",""
"3/12, 9:43 PM","!217b0777","178","","","encrypted","7 / 7",""
"3/12, 9:44 PM","12f5 to MYR1","0","","","NODEINFO_APP","3 / 3","Meshtastic 12f5"
"3/12, 9:45 PM","🔱 to MT","0","","","NODEINFO_APP","5 / 5","AK6IF"
"3/12, 9:45 PM","🌋 to MT","0","","","NODEINFO_APP","2 / 5","🌋Outdoor box-01"
"3/12, 9:46 PM","!fa6ba8dc","107","","","encrypted","6 / 7",""
"3/12, 9:46 PM","🦍 to MT","0","","","NODEINFO_APP","5 / 7","SCOOTSKI HOME NODE"
"3/12, 9:46 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 9:47 PM","!34a5bb81","0","","","POSITION_APP","5 / 7","(37.462, -122.155) -176m asl"
"3/12, 9:47 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/12, 9:47 PM","!43b79e2c","0","","","TELEMETRY_APP","2 / 3","4.2V 98%"
"3/12, 9:47 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 9:47 PM","a8fc","0","","","NODEINFO_APP","5 / 7","Monarch2112"
"3/12, 9:48 PM","0xFC to a8fc","","","","TRACEROUTE","",""
"3/12, 9:47 PM","MYR1","0","-15.5","-126","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/12, 9:48 PM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.462, -122.155) -89m asl"
"3/12, 9:48 PM","WB6T to !34a5bb81","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:48 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:48 PM","🦝","0","","","TELEMETRY_APP","3 / 5",""
"3/12, 9:48 PM","!16d7f58c","8","","","encrypted","3 / 3",""
"3/12, 9:48 PM","37ac","139","","","encrypted","7 / 7",""
