Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"4/5, 5:31 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"4/5, 5:31 AM","COOP","0","","","NODEINFO_APP","3 / 3","Pigeon Coop"
"4/5, 5:31 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:31 AM","🦝","0","","","TELEMETRY_APP","4 / 5",""
"4/5, 5:31 AM","Tel1","0","","","NODEINFO_APP","1 / 3","Aroma Telco 1"
"4/5, 5:31 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:31 AM","!a2e9fa4c","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 103m asl"
"4/5, 5:32 AM","RIPR","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"4/5, 5:32 AM","HA0","0","","","NODEINFO_APP","3 / 7","HA0 Fixed 65e1"
"4/5, 5:32 AM","MFMY","0","","","POSITION_APP","4 / 6","(38.142, -120.403) 1024m asl"
"4/5, 5:32 AM","jwt1","0","","","NODEINFO_APP","1 / 5","jwt1 n6jwt"
"4/5, 5:33 AM","MFMY to MYR1","0","","","NODEINFO_APP","4 / 6","MFM Mini Yellow"
"4/5, 11:32 AM","0xFC to MFMY","","","","TRACEROUTE","",""
"4/5, 5:34 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:34 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:35 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 93%"
"4/5, 5:36 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/5, 11:34 AM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 5:36 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:36 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:37 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:38 AM","!f43044d9","0","","","POSITION_APP","1 / 3","(38.011, -120.429) 654m asl"
"4/5, 5:38 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:39 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:41 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:41 AM","22b8","0","","","TELEMETRY_APP","3 / 7","4.2V 100%"
"4/5, 5:42 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 11:40 AM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 5:42 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 5:42 AM","!433eff58","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"4/5, 5:42 AM","!e2e5ffc8","132","","","encrypted","6 / 7",""
"4/5, 5:42 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:44 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:44 AM","!e2e5ffc8","132","","","encrypted","6 / 7",""
"4/5, 5:44 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 11:43 AM","0xFC to GG01","","","","TRACEROUTE","",""
"4/5, 5:44 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 5:45 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:46 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:46 AM","DBLF","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"4/5, 5:46 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/5, 5:47 AM","GG01 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> enfm -> BTVW -> GG01"
"4/5, 5:47 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:47 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 5:47 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"4/5, 5:47 AM","!433eff58","0","","","TELEMETRY_APP","2 / 3","4.2V 101%"
"4/5, 11:46 AM","0xFC to !433eff58","","","","TRACEROUTE","",""
"4/5, 5:47 AM","!433eff58 to 0xFC","0","","","TRACEROUTE_APP","3 / 3","0xFC -> MT -> enrr -> !433eff58"
"4/5, 5:48 AM","3b8f to E24","0","","","NODEINFO_APP","3 / 3","Meshtastic 3b8f"
"4/5, 11:46 AM","0xFC to 3b8f","","","","TRACEROUTE","",""
"4/5, 5:48 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.2V 101%"
"4/5, 5:48 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:49 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:50 AM","!378f1ba3","10","","","encrypted","6 / 7",""
"4/5, 5:50 AM","!a038f63c","0","","","POSITION_APP","3 / 7","(39.177, -121.228) 432m asl"
"4/5, 5:51 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:51 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.0V 89%"
"4/5, 5:51 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 5:51 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.0V 89%"
"4/5, 5:51 AM","MFMS","0","","","NODEINFO_APP","1 / 7","MFM Solar"
"4/5, 5:52 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:53 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:53 AM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"4/5, 5:54 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:54 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:55 AM","!a2e9fa4c","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 102m asl"
"4/5, 11:53 AM","0xFC to !a2e9fa4c","","","","TRACEROUTE","",""
"4/5, 5:56 AM","d5d0 to !3b46b980","0","","","NODEINFO_APP","3 / 3","Meshtastic d5d0"
"4/5, 5:56 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:56 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"4/5, 11:55 AM","0xFC to P2NE","","","","TRACEROUTE","",""
"4/5, 5:56 AM","P2NE to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enrr -> P1NE -> P2NE"
"4/5, 5:56 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"4/5, 5:57 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 5:57 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 11:55 AM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 5:57 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 11:56 AM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 5:57 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 5:57 AM","Gold","0","","","POSITION_APP","2 / 3","(37.542, -120.065) 1290m asl"
"4/5, 5:58 AM","5ee8 to elxx","0","","","NODEINFO_APP","4 / 5","KD6ZEH"
"4/5, 5:58 AM","jwt1","0","","","POSITION_APP","3 / 5","(38.021, -120.364) 974m asl"
"4/5, 5:59 AM","Mfeb","0","","","NODEINFO_APP","2 / 3","Meshtastic mfebase"
"4/5, 11:57 AM","0xFC to Mfeb","","","","TRACEROUTE","",""
"4/5, 5:59 AM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"4/5, 6:00 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:00 AM","Mfeb to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> MT -> enfm -> Mfeb"
"4/5, 6:00 AM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"4/5, 6:00 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3",""
"4/5, 6:01 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:02 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:02 AM","HA0","0","","","TELEMETRY_APP","3 / 7","4.1V 94%"
"4/5, 6:03 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:04 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:04 AM","a17c","0","","","POSITION_APP","5 / 7","(37.303, -122.028) 89m asl"
"4/5, 6:05 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:06 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:06 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.0V 89%"
"4/5, 6:07 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:07 AM","BIC","0","","","NODEINFO_APP","3 / 3","Bethel Island Ca"
"4/5, 6:07 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 6:08 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:09 AM","TM1","0","","","NODEINFO_APP","2 / 3","Turlock Mesh #1"
"4/5, 6:09 AM","jwt1","0","","","POSITION_APP","4 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:09 AM","🦝","0","","","TELEMETRY_APP","5 / 5","0.0V 101%"
"4/5, 6:09 AM","St35","0","","","POSITION_APP","4 / 7","(37.251, -121.818) 66m asl"
"4/5, 12:08 PM","0xFC to St35","","","","TRACEROUTE","",""
"4/5, 6:10 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:11 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:11 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 6:12 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 6:12 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 93%"
"4/5, 6:12 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 6:13 AM","WF9","0","","","POSITION_APP","2 / 3","(37.631, -120.757) 34m asl"
"4/5, 12:11 PM","0xFC to WF9","","","","TRACEROUTE","",""
"4/5, 6:13 AM","WF9 to RIPR","0","","","NODEINFO_APP","3 / 3","Waterford Fixed 9e2c"
"4/5, 6:13 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 12:12 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 6:13 AM","U951","0","MQTT","","POSITION_APP","3 / 7","(38.235, -120.339) 1159m asl"
"4/5, 6:14 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:14 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 6:14 AM","DRW","0","","","TELEMETRY_APP","6 / 7","4.3V 101%"
"4/5, 6:14 AM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 90%"
"4/5, 6:15 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:15 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 12:14 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 6:15 AM","STN1","0","","","TELEMETRY_APP","5 / 7",""
"4/5, 6:16 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:16 AM","TM1","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"4/5, 12:15 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 6:16 AM","!a2e9fa4c","0","","","POSITION_APP","3 / 4","(37.775, -122.395) 102m asl"
"4/5, 6:17 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 12:15 PM","0xFC to !a2e9fa4c","","","","TRACEROUTE","",""
"4/5, 6:17 AM","!7c86c9d2","97","","","encrypted","4 / 4",""
"4/5, 6:18 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 6:18 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 6:18 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.2V 101%"
"4/5, 6:19 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:20 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:20 AM","!a038f63c","0","MQTT","","POSITION_APP","5 / 7","(39.177, -121.228) 432m asl"
"4/5, 12:19 PM","0xFC to !a038f63c","","","","TRACEROUTE","",""
"4/5, 6:20 AM","8998","0","","","NODEINFO_APP","7 / 7","K6RPT"
"4/5, 12:19 PM","0xFC to 8998","","","","TRACEROUTE","",""
"4/5, 6:21 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:21 AM","!4084070","0","","","POSITION_APP","7 / 7","(37.356, -121.976) 23m asl"
"4/5, 6:21 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 90%"
"4/5, 6:22 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:23 AM","!a5665697","0","","","TELEMETRY_APP","1 / 7","4.1V 91%"
"4/5, 6:23 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"4/5, 6:23 AM","!a2e9fa4c","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 100m asl"
"4/5, 6:24 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:25 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 6:25 AM","!a2e96750","82","","","encrypted","5 / 5",""
"4/5, 6:25 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:26 AM","!6985c3c0","0","","","TELEMETRY_APP","5 / 6","4.4V 101%"
"4/5, 6:27 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 6:27 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:27 AM","nbdy","10","","","encrypted","5 / 5",""
"4/5, 6:27 AM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 91%"
"4/5, 6:27 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 6:27 AM","🦝","0","","","NODEINFO_APP","5 / 5","Tanuki omni 🦝"
"4/5, 6:28 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:28 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 6:28 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 12:27 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 6:29 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"4/5, 12:27 PM","0xFC to 3b8f","","","","TRACEROUTE","",""
"4/5, 6:29 AM","7660","0","","","NODEINFO_APP","1 / 7","Tower 7660"
"4/5, 6:29 AM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"4/5, 6:29 AM","STN1","0","","","TELEMETRY_APP","3 / 7","4.1V 90%"
"4/5, 6:30 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 6:31 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 12:29 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 6:31 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"4/5, 6:31 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:32 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:32 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 93%"
"4/5, 6:32 AM","🦝","0","","","TELEMETRY_APP","3 / 5",""
"4/5, 6:32 AM","a17c","0","","","TELEMETRY_APP","6 / 7","4.2V 99%"
"4/5, 12:31 PM","0xFC to a17c","","","","TRACEROUTE","",""
"4/5, 6:33 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:33 AM","elxx","0","","","NODEINFO_APP","2 / 7","GG_crumpled.01"
"4/5, 6:34 AM","22b8","0","","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"4/5, 6:34 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:34 AM","8c32","0","","","TELEMETRY_APP","4 / 5","3.7V 48%"
"4/5, 6:37 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:37 AM","MFMS","0","","","NODEINFO_APP","3 / 7","MFM Solar"
"4/5, 6:38 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:38 AM","enas","0","MQTT","","NODEINFO_APP","6 / 7","ERSN Arnold Summit"
"4/5, 6:39 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 12:37 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 6:39 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:40 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:40 AM","ffa8","0","MQTT","","TEXT_MESSAGE_APP","4 / 7",""
"4/5, 6:40 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 12:39 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 6:41 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"4/5, 6:41 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:42 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 6:42 AM","!e2e5ffc8","132","","","encrypted","6 / 7",""
"4/5, 6:42 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:42 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 6:43 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:43 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 12:42 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 6:44 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:44 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 6:45 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:45 AM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"4/5, 6:47 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 12:45 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 6:47 AM","SFB","0","","","POSITION_APP","3 / 3","(37.775, -122.447) ?m asl"
"4/5, 6:47 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3",""
"4/5, 6:48 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:49 AM","STN1","0","","","NODEINFO_APP","1 / 7","Stockton Masonic Lodge K6ODS"
"4/5, 6:49 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:50 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:50 AM","BCN1","0","","","TELEMETRY_APP","7 / 7","4.1V 91%"
"4/5, 6:51 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:52 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.0V 89%"
"4/5, 6:52 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:53 AM","0248","0","","","NODEINFO_APP","2 / 3","Meshtastic 0248"
"4/5, 6:53 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:53 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"4/5, 12:52 PM","0xFC to 3b8f","","","","TRACEROUTE","",""
"4/5, 6:53 AM","BIC","0","","","POSITION_APP","2 / 3","(38.037, -121.661) -4m asl"
"4/5, 6:54 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 90%"
"4/5, 6:54 AM","3b8f to 0xFC","0","","","TRACEROUTE_APP","4 / 6","0xFC -> MT -> enfm -> RIPR -> BTVW -> 🦝 -> BIC -> 3b8f"
"4/5, 6:54 AM","!a2e9fa4c","0","","","POSITION_APP","3 / 4","(37.775, -122.395) 100m asl"
"4/5, 12:53 PM","0xFC to !a2e9fa4c","","","","TRACEROUTE","",""
"4/5, 6:54 AM","MYR1","0","-17.5","-128","NODEINFO_APP","","Enorym_346c"
"4/5, 6:55 AM","d7af","0","","","POSITION_APP","3 / 3","(37.991, -121.746) ?m asl"
"4/5, 6:55 AM","!a2e9fa4c to 0xFC","0","","","TRACEROUTE_APP","3 / 6","0xFC -> MT -> enfm -> RIPR -> DBLF -> !b2203e94 -> SFB -> !a2e9fa4c"
"4/5, 6:57 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 6:57 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:57 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 6:58 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:58 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"4/5, 12:56 PM","0xFC to 8998","","","","TRACEROUTE","",""
"4/5, 6:58 AM","!e33132c0","144","","","encrypted","2 / 4",""
"4/5, 6:58 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 12:57 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 6:59 AM","MT","0","5.5","-48","NODEINFO_APP","0 / 7","Mesh Terminal"
"4/5, 6:59 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 6:59 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 12:57 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 6:59 AM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"4/5, 7:00 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 7:00 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:00 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"4/5, 7:01 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"4/5, 7:01 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:01 AM","nbdy","10","","","encrypted","4 / 5",""
"4/5, 7:02 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 1:00 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 7:02 AM","RGKg","0","","","POSITION_APP","4 / 4","(37.311, -121.951) 25m asl"
"4/5, 7:02 AM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.461, -122.154) -4m asl"
"4/5, 1:01 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
