Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"4/26, 8:47 AM","MR1","0","","","POSITION_APP","3 / 7","(37.807, -121.224) 12m asl"
"4/26, 9:00 AM","0xFC to MR1","","","","TRACEROUTE","",""
"4/26, 8:47 AM","enfm","0","-17.75","-128","TELEMETRY_APP","0 / 7","4.2V 98%"
"4/26, 8:48 AM","🦝","0","","","TELEMETRY_APP","5 / 5",""
"4/26, 9:01 AM","0xFC to 🦝","","","","TRACEROUTE","",""
"4/26, 8:49 AM","!433eff58","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"4/26, 8:49 AM","2198","0","","","NODEINFO_APP","6 / 7","Meshtastic 63 SR"
"4/26, 8:50 AM","8998","0","","","POSITION_APP","4 / 7","(37.254, -121.888) 55m asl"
"4/26, 8:51 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/26, 9:04 AM","0xFC to TM1","","","","TRACEROUTE","",""
"4/26, 8:51 AM","C138","0","","","NODEINFO_APP","4 / 7","Meatpuppet Mobile"
"4/26, 8:52 AM","2569","0","","","TELEMETRY_APP","4 / 5","4.1V 97%"
"4/26, 8:52 AM","d518","0","","","NODEINFO_APP","5 / 5","TEcho d518"
"4/26, 8:53 AM","SLD1","0","","","TELEMETRY_APP","5 / 7","4.3V 101%"
"4/26, 8:53 AM","DBLF","0","","","TELEMETRY_APP","2 / 3",""
"4/26, 8:54 AM","TM1","0","","","NODEINFO_APP","2 / 3","Turlock Mesh #1"
"4/26, 8:55 AM","!1a535839","0","","","POSITION_APP","","(37.670, -122.395) 60m asl"
"4/26, 8:56 AM","STN1","0","","","TELEMETRY_APP","4 / 7","4.0V 88%"
"4/26, 8:56 AM","MT","0","7.5","-39","NODEINFO_APP","0 / 7","Mesh Terminal"
"4/26, 8:56 AM","2569","95","","","encrypted","5 / 5",""
"4/26, 8:56 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/26, 9:09 AM","0xFC to A23G","","","","TRACEROUTE","",""
"4/26, 8:58 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/26, 9:11 AM","0xFC to GG01","","","","TRACEROUTE","",""
"4/26, 8:58 AM","GG01 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> jwt0 -> GG01"
"4/26, 8:59 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 8:59 AM","jwt0","0","","","NODEINFO_APP","1 / 3","jwt0"
"4/26, 8:59 AM","MU79","0","","","POSITION_APP","7 / 7","(38.008, -122.320) ?m asl"
"4/26, 9:12 AM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/26, 8:59 AM","MR1","0","","","POSITION_APP","4 / 7","(37.807, -121.224) 12m asl"
"4/26, 8:59 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 8:59 AM","6d5c","0","","","POSITION_APP","2 / 3","(37.723, -121.923) 116m asl"
"4/26, 9:12 AM","0xFC to 6d5c","","","","TRACEROUTE","",""
"4/26, 8:59 AM","jwt1 to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enfm -> jwt0 -> jwt1"
"4/26, 9:00 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:01 AM","jwt0","0","-19.25","-128","POSITION_APP","0 / 3","(38.021, -120.364) 990m asl"
"4/26, 9:01 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/26, 9:01 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:02 AM","64LR","0","","","POSITION_APP","7 / 7","(37.972, -121.989) 54m asl"
"4/26, 9:02 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/26, 9:02 AM","!a0352838","127","","","encrypted","3 / 3",""
"4/26, 9:02 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:02 AM","P1NE","0","","","TELEMETRY_APP","2 / 5","4.1V 92%"
"4/26, 9:03 AM","!7c86c9d2","97","","","encrypted","3 / 4",""
"4/26, 9:03 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:03 AM","2198","0","","","POSITION_APP","6 / 7","(37.972, -121.989) 54m asl"
"4/26, 9:04 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:04 AM","CopH","0","","","POSITION_APP","3 / 7","(37.932, -121.189) 14m asl"
"4/26, 9:04 AM","TM1","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"4/26, 9:05 AM","2230","95","","","encrypted","5 / 5",""
"4/26, 9:06 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:06 AM","jwt1","0","","","POSITION_APP","3 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:06 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:06 AM","64LR to P1NE","0","","","NODEINFO_APP","5 / 7","Meshtastic 64 LR"
"4/26, 9:19 AM","0xFC to 64LR","","","","TRACEROUTE","",""
"4/26, 9:07 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:07 AM","MYR1 to !add3ddc6","0","-19.5","-128","NODEINFO_APP","","Enorym_346c"
"4/26, 9:07 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:07 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:20 AM","0xFC to 8998","","","","TRACEROUTE","",""
"4/26, 9:08 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:08 AM","SLD1","0","","","TELEMETRY_APP","4 / 7","4.3V 101%"
"4/26, 9:08 AM","64LR to 0xFC","0","","","TRACEROUTE_APP","6 / 6","0xFC -> MT -> enfm -> 7660 -> DBLF -> 64LR"
"4/26, 9:09 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:09 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"4/26, 9:09 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:10 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:10 AM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"4/26, 9:23 AM","0xFC to WF9","","","","TRACEROUTE","",""
"4/26, 9:11 AM","STN1","0","","","TELEMETRY_APP","4 / 7","4.0V 88%"
"4/26, 9:11 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:11 AM","WF9 to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> MT -> enfm -> HA0 -> WF9"
"4/26, 9:11 AM","2569","95","","","encrypted","5 / 5",""
"4/26, 9:11 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:12 AM","37cf to !da545844","0","","","NODEINFO_APP","","Meshtastic Valentine"
"4/26, 9:12 AM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 97%"
"4/26, 9:25 AM","0xFC to A23G","","","","TRACEROUTE","",""
"4/26, 9:12 AM","DRW","0","","","TELEMETRY_APP","6 / 7","4.2V 101%"
"4/26, 9:12 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:12 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:13 AM","DBW","0","","","POSITION_APP","5 / 7","(37.356, -121.976) 23m asl"
"4/26, 9:13 AM","SCG2","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 105m asl"
"4/26, 9:13 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:13 AM","MR1","0","","","POSITION_APP","4 / 7","(37.807, -121.224) 12m asl"
"4/26, 9:26 AM","0xFC to MR1","","","","TRACEROUTE","",""
"4/26, 9:13 AM","Luck","0","-20","-128","TELEMETRY_APP","","4.2V 98%"
"4/26, 9:14 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:15 AM","JDG2","82","","","encrypted","3 / 5",""
"4/26, 9:15 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:15 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:16 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/26, 9:29 AM","0xFC to TM1","","","","TRACEROUTE","",""
"4/26, 9:16 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/26, 9:16 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:17 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:17 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:17 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"4/26, 9:30 AM","0xFC to P2NE","","","","TRACEROUTE","",""
"4/26, 9:17 AM","P2NE to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enrr -> !433eff58 -> P2NE"
"4/26, 9:17 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:18 AM","MFMY","0","","","POSITION_APP","3 / 6","(38.142, -120.403) 1029m asl"
"4/26, 9:31 AM","0xFC to MFMY","","","","TRACEROUTE","",""
"4/26, 9:18 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:19 AM","MFMY to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enfm -> f944 -> MFMY"
"4/26, 9:19 AM","!b9a4ce82","0","","","POSITION_APP","3 / 7","(37.513, -120.822) 37m asl"
"4/26, 9:19 AM","HA0","0","","","NODEINFO_APP","2 / 7","HA0 Fixed 65e1"
"4/26, 9:20 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:20 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/26, 9:21 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:21 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"4/26, 9:21 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:22 AM","2230","95","","","encrypted","5 / 5",""
"4/26, 9:22 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:23 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:24 AM","MFMS","0","","","NODEINFO_APP","2 / 7","MFM Solar"
"4/26, 9:24 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:25 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:25 AM","!bd775b06","107","","","encrypted","4 / 6",""
"4/26, 9:26 AM","!433eff58","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"4/26, 9:38 AM","0xFC to !433eff58","","","","TRACEROUTE","",""
"4/26, 9:26 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/26, 9:26 AM","!433eff58 to 0xFC","0","","","TRACEROUTE_APP","3 / 3","0xFC -> MT -> enrr -> !433eff58"
"4/26, 9:26 AM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"4/26, 9:26 AM","2569","95","","","encrypted","4 / 5",""
"4/26, 9:27 AM","LaGa","0","","","NODEINFO_APP","7 / 7","Lau Garage"
"4/26, 9:27 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:27 AM","MFMS","0","","","TELEMETRY_APP","2 / 7","4.1V 101%"
"4/26, 9:27 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:28 AM","2569","0","","","NODEINFO_APP","4 / 5","Meshtastic 2569"
"4/26, 9:28 AM","MR1","0","","","POSITION_APP","4 / 7","(37.807, -121.224) 12m asl"
"4/26, 9:28 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:29 AM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"4/26, 9:29 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/26, 9:29 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:30 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:31 AM","JPH","0","","","NODEINFO_APP","5 / 7","N0NKJ"
"4/26, 9:31 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:31 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/26, 9:32 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:44 AM","0xFC to 8998","","","","TRACEROUTE","",""
"4/26, 9:32 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:33 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:33 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"4/26, 9:33 AM","!a5665697","0","","","TELEMETRY_APP","2 / 7","4.1V 91%"
"4/26, 9:33 AM","SLD1 to !a5665697","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"4/26, 9:33 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:34 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:35 AM","MR1","0","","","POSITION_APP","4 / 7","(37.807, -121.224) 12m asl"
"4/26, 9:48 AM","0xFC to MR1","","","","TRACEROUTE","",""
"4/26, 9:35 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:36 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:37 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:37 AM","BCN1","0","","","POSITION_APP","5 / 7","(37.408, -121.871) 40m asl"
"4/26, 9:50 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"4/26, 9:37 AM","SNOW","0","","","NODEINFO_APP","4 / 7","Snow ❄️ Node"
"4/26, 9:37 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:39 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:39 AM","Luck","0","6","-38","TELEMETRY_APP","","4.2V 101%"
"4/26, 9:40 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:41 AM","STN1","0","","","TELEMETRY_APP","3 / 7","4.0V 88%"
"4/26, 9:41 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:41 AM","DBW","0","","","POSITION_APP","6 / 7","(37.356, -121.976) 23m asl"
"4/26, 9:54 AM","0xFC to DBW","","","","TRACEROUTE","",""
"4/26, 9:41 AM","STN1","0","","","TELEMETRY_APP","4 / 7",""
"4/26, 9:41 AM","2569","95","","","encrypted","4 / 5",""
"4/26, 9:42 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:42 AM","jwt1","0","","","NODEINFO_APP","2 / 5","jwt1 n6jwt"
"4/26, 9:42 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:43 AM","SLD1 to SCG2","0","","","NODEINFO_APP","5 / 7","SierraLD1"
"4/26, 9:43 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 87m asl"
"4/26, 9:43 AM","WF9","0","","","NODEINFO_APP","2 / 3","Waterford Fixed 9e2c"
"4/26, 9:44 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:44 AM","ea8c","0","","","POSITION_APP","3 / 3","(37.408, -121.923) 0m asl"
"4/26, 9:57 AM","0xFC to ea8c","","","","TRACEROUTE","",""
"4/26, 9:44 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:45 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/26, 9:45 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:45 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:46 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:46 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/26, 9:46 AM","CopH","0","","","POSITION_APP","2 / 7","(37.932, -121.189) 14m asl"
"4/26, 9:59 AM","0xFC to CopH","","","","TRACEROUTE","",""
"4/26, 9:46 AM","2230","95","","","encrypted","5 / 5",""
"4/26, 9:47 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:48 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:48 AM","6d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 116m asl"
"4/26, 10:01 AM","0xFC to 6d5c","","","","TRACEROUTE","",""
"4/26, 9:48 AM","RGKg","0","","","TELEMETRY_APP","3 / 4","0.0V 101%"
"4/26, 9:48 AM","MFMY","0","","","POSITION_APP","3 / 6","(38.142, -120.403) 1029m asl"
"4/26, 10:01 AM","0xFC to RGKg","","","","TRACEROUTE","",""
"4/26, 9:48 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:48 AM","!e2e5ffc8","132","","","encrypted","3 / 7",""
"4/26, 9:49 AM","D","0","","","TELEMETRY_APP","6 / 7",""
"4/26, 9:49 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:49 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"4/26, 10:02 AM","0xFC to 8998","","","","TRACEROUTE","",""
"4/26, 9:50 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:51 AM","2569","0","","","TELEMETRY_APP","5 / 5","4.1V 97%"
"4/26, 9:52 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:52 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:53 AM","!a0352838","127","","","encrypted","3 / 3",""
"4/26, 9:53 AM","SLD1","0","","","TELEMETRY_APP","2 / 7","4.3V 101%"
"4/26, 9:53 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:54 AM","!1aca43b8","127","","","encrypted","5 / 5",""
"4/26, 9:54 AM","MT","0","6.5","-39","TEXT_MESSAGE_APP","0 / 7",""
"4/26, 9:54 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:54 AM","!a696530c","0","","","POSITION_APP","3 / 3","(37.775, -122.447) ?m asl"
"4/26, 9:55 AM","8998","0","","","POSITION_APP","4 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:55 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:55 AM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"4/26, 9:56 AM","!bd775b06","107","","","encrypted","3 / 6",""
"4/26, 9:56 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:56 AM","2230","95","","","encrypted","4 / 5",""
"4/26, 9:56 AM","2569","95","","","encrypted","5 / 5",""
"4/26, 9:57 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:57 AM","37cf","0","","","TELEMETRY_APP","","4.1V 101%"
"4/26, 9:57 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:57 AM","!492cf19e","0","","","TELEMETRY_APP","4 / 7","4.2V 101%"
"4/26, 9:58 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"4/26, 10:10 AM","0xFC to TM1","","","","TRACEROUTE","",""
"4/26, 9:58 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 9:58 AM","TM1 to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> MT -> enfm -> SLD1 -> TM1"
"4/26, 9:58 AM","STN1","0","","","TELEMETRY_APP","4 / 7",""
"4/26, 9:59 AM","8998","0","","","POSITION_APP","4 / 7","(37.254, -121.888) 55m asl"
"4/26, 9:59 AM","!492cf19e","0","","","TELEMETRY_APP","6 / 7",""
"4/26, 9:59 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:00 AM","Zoo2","0","","","POSITION_APP","3 / 4","(37.352, -121.960) 25m asl"
"4/26, 10:00 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:01 AM","!1aca43b8","127","","","encrypted","5 / 5",""
"4/26, 10:01 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:01 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/26, 10:01 AM","Zoo2","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"4/26, 10:14 AM","0xFC to Zoo2","","","","TRACEROUTE","",""
"4/26, 10:02 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:03 AM","MR1","0","MQTT","","POSITION_APP","6 / 7","(37.807, -121.224) 12m asl"
"4/26, 10:16 AM","0xFC to MR1","","","","TRACEROUTE","",""
"4/26, 10:03 AM","🦝","0","","","TELEMETRY_APP","5 / 5",""
"4/26, 10:16 AM","0xFC to 🦝","","","","TRACEROUTE","",""
"4/26, 10:03 AM","DBLF","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"4/26, 10:04 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:17 AM","0xFC to DBLF","","","","TRACEROUTE","",""
"4/26, 10:04 AM","WF9","0","","","TELEMETRY_APP","2 / 3","4.2V 99%"
"4/26, 10:04 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"4/26, 10:04 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:05 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:05 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"4/26, 10:18 AM","0xFC to 3b8f","","","","TRACEROUTE","",""
"4/26, 10:06 AM","dfe9","0","","","NODEINFO_APP","4 / 5","CB-BASE dfe9"
"4/26, 10:06 AM","2230","95","","","encrypted","5 / 5",""
"4/26, 10:07 AM","!269a4914","45","","","encrypted","7 / 7",""
"4/26, 10:07 AM","!a0352838","127","","","encrypted","3 / 3",""
"4/26, 10:07 AM","TM1","0","","","TELEMETRY_APP","1 / 3","0.0V 101%"
"4/26, 10:07 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.047, -120.417) 0m asl"
"4/26, 10:08 AM","!b9a4ce82","0","","","POSITION_APP","2 / 7","(37.513, -120.822) 37m asl"
"4/26, 10:21 AM","0xFC to !b9a4ce82","","","","TRACEROUTE","",""
